,area,month,state,aqi_value
83,Ahmedabad,2023-01,Gujarat,130.0
84,Ahmedabad,2023-02,Gujarat,157.82142857142858
85,Ahmedabad,2023-03,Gujarat,129.1290322580645
86,Ahmedabad,2023-04,Gujarat,115.33333333333333
87,Ahmedabad,2023-05,Gujarat,112.25806451612904
88,Ahmedabad,2023-06,Gujarat,82.26666666666667
89,Ahmedabad,2023-07,Gujarat,80.54838709677419
90,Ahmedabad,2023-08,Gujarat,74.35483870967742
91,Ahmedabad,2023-09,Gujarat,76.7
92,Ahmedabad,2023-10,Gujarat,122.96774193548387
93,Ahmedabad,2023-11,Gujarat,134.9
94,Ahmedabad,2023-12,Gujarat,108.87096774193549
95,Ahmedabad,2024-01,Gujarat,133.48387096774192
96,Ahmedabad,2024-02,Gujarat,125.65517241379311
97,Ahmedabad,2024-03,Gujarat,138.2258064516129
98,Ahmedabad,2024-04,Gujarat,119.93333333333334
99,Ahmedabad,2024-05,Gujarat,134.3548387096774
100,Ahmedabad,2024-06,Gujarat,101.36666666666666
101,Ahmedabad,2024-07,Gujarat,72.61290322580645
102,Ahmedabad,2024-08,Gujarat,58.645161290322584
103,Ahmedabad,2024-09,Gujarat,70.76666666666667
104,Ahmedabad,2024-10,Gujarat,124.83870967741936
105,Ahmedabad,2024-11,Gujarat,152.96666666666667
106,Ahmedabad,2024-12,Gujarat,140.80645161290323
107,Ahmedabad,2025-01,Gujarat,126.5
108,Ahmedabad,2025-02,Gujarat,140.85714285714286
109,Ahmedabad,2025-03,Gujarat,139.80645161290323
110,Ahmedabad,2025-04,Gujarat,119.53333333333333
111,Ahmednagar,2024-03,Maharashtra,142.25
112,Ahmednagar,2024-04,Maharashtra,109.5
113,Ahmednagar,2024-05,Maharashtra,96.18518518518519
114,Ahmednagar,2024-06,Maharashtra,68.95833333333333
115,Ahmednagar,2024-07,Maharashtra,55.166666666666664
116,Ahmednagar,2024-08,Maharashtra,55.1
117,Ahmednagar,2024-09,Maharashtra,56.0
118,Ahmednagar,2024-10,Maharashtra,103.6086956521739
119,Ahmednagar,2024-11,Maharashtra,169.3793103448276
120,Ahmednagar,2024-12,Maharashtra,127.75
121,Ahmednagar,2025-01,Maharashtra,182.07692307692307
122,Ahmednagar,2025-02,Maharashtra,184.89285714285714
123,Ahmednagar,2025-03,Maharashtra,173.0
124,Ahmednagar,2025-04,Maharashtra,112.91304347826087
125,Aizawl,2022-04,Mizoram,68.37931034482759
126,Aizawl,2022-05,Mizoram,42.32258064516129
127,Aizawl,2022-06,Mizoram,37.791666666666664
128,Aizawl,2022-07,Mizoram,34.45161290322581
129,Aizawl,2022-08,Mizoram,23.166666666666668
130,Aizawl,2022-09,Mizoram,22.0
131,Aizawl,2022-10,Mizoram,23.903225806451612
132,Aizawl,2022-11,Mizoram,23.866666666666667
133,Aizawl,2022-12,Mizoram,39.583333333333336
134,Aizawl,2023-01,Mizoram,59.4
135,Aizawl,2023-02,Mizoram,90.25
136,Aizawl,2023-03,Mizoram,81.6896551724138
137,Aizawl,2023-04,Mizoram,82.5
138,Aizawl,2023-05,Mizoram,51.77777777777778
139,Aizawl,2023-06,Mizoram,37.17857142857143
140,Aizawl,2023-07,Mizoram,17.06896551724138
141,Aizawl,2023-08,Mizoram,25.25
142,Aizawl,2023-09,Mizoram,39.0
143,Aizawl,2023-10,Mizoram,39.333333333333336
144,Aizawl,2023-11,Mizoram,30.5
145,Aizawl,2023-12,Mizoram,20.933333333333334
146,Aizawl,2024-01,Mizoram,43.275862068965516
147,Aizawl,2024-02,Mizoram,76.89655172413794
148,Aizawl,2024-03,Mizoram,71.25806451612904
149,Aizawl,2024-04,Mizoram,84.0
150,Aizawl,2024-05,Mizoram,44.48275862068966
151,Aizawl,2024-06,Mizoram,34.166666666666664
152,Aizawl,2024-07,Mizoram,21.46153846153846
153,Aizawl,2024-08,Mizoram,23.0
154,Aizawl,2024-09,Mizoram,34.241379310344826
155,Aizawl,2024-10,Mizoram,55.96774193548387
156,Aizawl,2024-11,Mizoram,33.13333333333333
157,Aizawl,2024-12,Mizoram,33.6551724137931
158,Aizawl,2025-01,Mizoram,53.4
159,Aizawl,2025-02,Mizoram,82.92307692307692
160,Aizawl,2025-03,Mizoram,95.25806451612904
161,Aizawl,2025-04,Mizoram,59.32142857142857
162,Ajmer,2022-04,Rajasthan,116.64285714285714
163,Ajmer,2022-05,Rajasthan,160.51612903225808
164,Ajmer,2022-06,Rajasthan,123.55555555555556
165,Ajmer,2022-07,Rajasthan,89.44827586206897
166,Ajmer,2022-08,Rajasthan,91.62962962962963
167,Ajmer,2022-09,Rajasthan,87.41379310344827
168,Ajmer,2022-10,Rajasthan,107.55172413793103
169,Ajmer,2022-11,Rajasthan,114.66666666666667
170,Ajmer,2022-12,Rajasthan,130.80769230769232
171,Ajmer,2023-01,Rajasthan,112.6774193548387
172,Ajmer,2023-02,Rajasthan,112.35714285714286
173,Ajmer,2023-03,Rajasthan,93.32142857142857
174,Ajmer,2023-04,Rajasthan,103.32142857142857
175,Ajmer,2023-05,Rajasthan,96.1923076923077
176,Ajmer,2023-06,Rajasthan,88.18518518518519
177,Ajmer,2023-07,Rajasthan,102.16
178,Ajmer,2023-08,Rajasthan,102.39285714285714
179,Ajmer,2023-09,Rajasthan,79.1
180,Ajmer,2023-10,Rajasthan,89.38461538461539
181,Ajmer,2023-11,Rajasthan,146.13333333333333
182,Ajmer,2023-12,Rajasthan,106.38709677419355
183,Ajmer,2024-01,Rajasthan,111.7741935483871
184,Ajmer,2024-02,Rajasthan,84.34482758620689
185,Ajmer,2024-03,Rajasthan,94.54166666666667
186,Ajmer,2024-04,Rajasthan,95.5
187,Ajmer,2024-05,Rajasthan,105.06451612903226
188,Ajmer,2024-06,Rajasthan,87.85714285714286
189,Ajmer,2024-07,Rajasthan,76.2258064516129
190,Ajmer,2024-08,Rajasthan,53.903225806451616
191,Ajmer,2024-09,Rajasthan,57.148148148148145
192,Ajmer,2024-10,Rajasthan,82.76666666666667
193,Ajmer,2024-11,Rajasthan,110.6
194,Ajmer,2024-12,Rajasthan,115.54838709677419
195,Ajmer,2025-01,Rajasthan,105.0
196,Ajmer,2025-02,Rajasthan,91.17857142857143
197,Ajmer,2025-03,Rajasthan,96.54838709677419
198,Ajmer,2025-04,Rajasthan,105.03333333333333
199,Akola,2023-06,Maharashtra,97.5
200,Akola,2023-07,Maharashtra,46.645161290322584
201,Akola,2023-08,Maharashtra,69.06666666666666
202,Akola,2023-09,Maharashtra,61.0
203,Akola,2023-10,Maharashtra,168.5
204,Akola,2023-11,Maharashtra,155.06896551724137
205,Akola,2023-12,Maharashtra,116.9
206,Akola,2024-01,Maharashtra,135.19354838709677
207,Akola,2024-02,Maharashtra,127.39285714285714
208,Akola,2024-03,Maharashtra,98.74193548387096
209,Akola,2024-04,Maharashtra,85.6
210,Akola,2024-05,Maharashtra,90.61290322580645
211,Akola,2024-06,Maharashtra,55.233333333333334
212,Akola,2024-07,Maharashtra,42.29032258064516
213,Akola,2024-08,Maharashtra,48.516129032258064
214,Akola,2024-09,Maharashtra,49.03333333333333
215,Akola,2024-10,Maharashtra,83.51612903225806
216,Akola,2024-11,Maharashtra,131.96666666666667
217,Akola,2024-12,Maharashtra,104.54838709677419
218,Akola,2025-01,Maharashtra,116.26666666666667
219,Akola,2025-02,Maharashtra,102.39285714285714
220,Akola,2025-03,Maharashtra,103.83870967741936
221,Akola,2025-04,Maharashtra,88.9
222,Alwar,2022-04,Rajasthan,100.63333333333334
223,Alwar,2022-05,Rajasthan,112.66666666666667
224,Alwar,2022-06,Rajasthan,95.34482758620689
225,Alwar,2022-07,Rajasthan,64.74193548387096
226,Alwar,2022-08,Rajasthan,61.86206896551724
227,Alwar,2022-09,Rajasthan,80.8
228,Alwar,2022-10,Rajasthan,84.80645161290323
229,Alwar,2022-11,Rajasthan,113.9
230,Alwar,2022-12,Rajasthan,111.38709677419355
231,Alwar,2023-01,Rajasthan,131.58064516129033
232,Alwar,2023-02,Rajasthan,88.35714285714286
233,Alwar,2023-03,Rajasthan,73.8
234,Alwar,2023-04,Rajasthan,78.03333333333333
235,Alwar,2023-05,Rajasthan,71.73333333333333
236,Alwar,2023-06,Rajasthan,79.06666666666666
237,Alwar,2023-07,Rajasthan,69.3225806451613
238,Alwar,2023-08,Rajasthan,72.87096774193549
239,Alwar,2023-09,Rajasthan,62.333333333333336
240,Alwar,2023-10,Rajasthan,88.0
241,Alwar,2023-11,Rajasthan,181.75862068965517
242,Alwar,2023-12,Rajasthan,114.3
243,Alwar,2024-01,Rajasthan,123.6774193548387
244,Alwar,2024-02,Rajasthan,86.92857142857143
245,Alwar,2024-03,Rajasthan,82.70967741935483
246,Alwar,2024-04,Rajasthan,87.43333333333334
247,Alwar,2024-05,Rajasthan,99.93548387096774
248,Alwar,2024-06,Rajasthan,91.39285714285714
249,Alwar,2024-07,Rajasthan,69.93548387096774
250,Alwar,2024-08,Rajasthan,50.645161290322584
251,Alwar,2024-09,Rajasthan,53.7
252,Alwar,2024-10,Rajasthan,84.83333333333333
253,Alwar,2024-11,Rajasthan,122.13793103448276
254,Alwar,2024-12,Rajasthan,99.41935483870968
255,Alwar,2025-01,Rajasthan,96.24137931034483
256,Alwar,2025-02,Rajasthan,81.57142857142857
257,Alwar,2025-03,Rajasthan,73.7741935483871
258,Alwar,2025-04,Rajasthan,89.75862068965517
259,Amaravati,2022-04,Andhra Pradesh,36.46666666666667
260,Amaravati,2022-05,Andhra Pradesh,70.80645161290323
261,Amaravati,2022-06,Andhra Pradesh,55.827586206896555
262,Amaravati,2022-07,Andhra Pradesh,32.689655172413794
263,Amaravati,2022-08,Andhra Pradesh,32.82142857142857
264,Amaravati,2022-09,Andhra Pradesh,37.333333333333336
265,Amaravati,2022-10,Andhra Pradesh,58.06896551724138
266,Amaravati,2022-11,Andhra Pradesh,113.03571428571429
267,Amaravati,2022-12,Andhra Pradesh,115.9
268,Amaravati,2023-01,Andhra Pradesh,114.73333333333333
269,Amaravati,2023-02,Andhra Pradesh,87.64285714285714
270,Amaravati,2023-03,Andhra Pradesh,71.2258064516129
271,Amaravati,2023-04,Andhra Pradesh,74.96296296296296
272,Amaravati,2023-05,Andhra Pradesh,75.37931034482759
273,Amaravati,2023-06,Andhra Pradesh,66.37931034482759
274,Amaravati,2023-07,Andhra Pradesh,29.576923076923077
275,Amaravati,2023-08,Andhra Pradesh,54.53333333333333
276,Amaravati,2023-09,Andhra Pradesh,41.5
277,Amaravati,2023-10,Andhra Pradesh,93.53333333333333
278,Amaravati,2023-11,Andhra Pradesh,96.81481481481481
279,Amaravati,2023-12,Andhra Pradesh,146.16666666666666
280,Amaravati,2024-01,Andhra Pradesh,139.52
281,Amaravati,2024-02,Andhra Pradesh,60.89655172413793
282,Amaravati,2024-03,Andhra Pradesh,54.833333333333336
283,Amaravati,2024-04,Andhra Pradesh,50.266666666666666
284,Amaravati,2024-05,Andhra Pradesh,47.064516129032256
285,Amaravati,2024-06,Andhra Pradesh,43.607142857142854
286,Amaravati,2024-07,Andhra Pradesh,34.0
287,Amaravati,2024-08,Andhra Pradesh,37.6551724137931
288,Amaravati,2024-09,Andhra Pradesh,47.75
289,Amaravati,2024-10,Andhra Pradesh,59.29032258064516
290,Amaravati,2024-11,Andhra Pradesh,102.72413793103448
291,Amaravati,2024-12,Andhra Pradesh,86.06666666666666
292,Amaravati,2025-01,Andhra Pradesh,100.34482758620689
293,Amaravati,2025-02,Andhra Pradesh,70.67857142857143
294,Amaravati,2025-03,Andhra Pradesh,61.354838709677416
295,Amaravati,2025-04,Andhra Pradesh,63.75
296,Ambala,2022-04,Haryana,163.0
297,Ambala,2022-05,Haryana,149.7
298,Ambala,2022-06,Haryana,166.75862068965517
299,Ambala,2022-07,Haryana,64.37037037037037
300,Ambala,2022-08,Haryana,121.81481481481481
301,Ambala,2022-09,Haryana,137.6086956521739
302,Ambala,2022-10,Haryana,151.96153846153845
303,Ambala,2022-11,Haryana,190.33333333333334
304,Ambala,2022-12,Haryana,160.55555555555554
305,Ambala,2023-01,Haryana,125.12903225806451
306,Ambala,2023-02,Haryana,113.5925925925926
307,Ambala,2023-03,Haryana,79.78260869565217
308,Ambala,2023-04,Haryana,61.17391304347826
309,Ambala,2023-05,Haryana,96.96428571428571
310,Ambala,2023-06,Haryana,54.857142857142854
311,Ambala,2023-07,Haryana,85.81481481481481
312,Ambala,2023-08,Haryana,94.43333333333334
313,Ambala,2023-09,Haryana,95.5
314,Ambala,2023-10,Haryana,114.53846153846153
315,Ambala,2023-11,Haryana,174.0
316,Ambala,2023-12,Haryana,122.5
317,Ambala,2024-01,Haryana,113.10714285714286
318,Ambala,2024-02,Haryana,84.44
319,Ambala,2024-03,Haryana,66.92857142857143
320,Ambala,2024-04,Haryana,67.70370370370371
321,Ambala,2024-05,Haryana,93.24137931034483
322,Ambala,2024-06,Haryana,83.92307692307692
323,Ambala,2024-07,Haryana,71.74074074074075
324,Ambala,2024-08,Haryana,61.51851851851852
325,Ambala,2024-09,Haryana,68.34482758620689
326,Ambala,2024-10,Haryana,121.16129032258064
327,Ambala,2024-11,Haryana,171.17241379310346
328,Ambala,2024-12,Haryana,120.66666666666667
329,Amravati,2023-06,Maharashtra,84.66666666666667
330,Amravati,2023-07,Maharashtra,37.41935483870968
331,Amravati,2023-08,Maharashtra,59.96666666666667
332,Amravati,2023-09,Maharashtra,60.766666666666666
333,Amravati,2023-10,Maharashtra,123.16666666666667
334,Amravati,2023-11,Maharashtra,152.10344827586206
335,Amravati,2023-12,Maharashtra,135.33333333333334
336,Amravati,2024-01,Maharashtra,142.16129032258064
337,Amravati,2024-02,Maharashtra,118.34482758620689
338,Amravati,2024-03,Maharashtra,115.87096774193549
339,Amravati,2024-04,Maharashtra,87.27586206896552
340,Amravati,2024-05,Maharashtra,96.29032258064517
341,Amravati,2024-06,Maharashtra,51.733333333333334
342,Amravati,2024-07,Maharashtra,33.516129032258064
343,Amravati,2024-08,Maharashtra,36.483870967741936
344,Amravati,2024-09,Maharashtra,47.1
345,Amravati,2024-10,Maharashtra,81.64516129032258
346,Amravati,2024-11,Maharashtra,119.9
347,Amravati,2024-12,Maharashtra,101.06451612903226
348,Amravati,2025-01,Maharashtra,112.86666666666666
349,Amravati,2025-02,Maharashtra,105.57142857142857
350,Amravati,2025-03,Maharashtra,97.87096774193549
351,Amravati,2025-04,Maharashtra,95.0
352,Amritsar,2022-04,Punjab,116.7
353,Amritsar,2022-05,Punjab,113.6
354,Amritsar,2022-06,Punjab,157.7037037037037
355,Amritsar,2022-07,Punjab,94.8
356,Amritsar,2022-08,Punjab,89.78260869565217
357,Amritsar,2022-09,Punjab,74.53846153846153
358,Amritsar,2022-10,Punjab,139.14814814814815
359,Amritsar,2022-11,Punjab,162.76666666666668
360,Amritsar,2022-12,Punjab,189.6451612903226
361,Amritsar,2023-01,Punjab,175.8709677419355
362,Amritsar,2023-02,Punjab,146.84615384615384
363,Amritsar,2023-03,Punjab,97.64516129032258
364,Amritsar,2023-04,Punjab,118.3103448275862
365,Amritsar,2023-05,Punjab,104.875
366,Amritsar,2023-06,Punjab,90.0
367,Amritsar,2023-07,Punjab,72.42307692307692
368,Amritsar,2023-08,Punjab,84.04545454545455
369,Amritsar,2023-09,Punjab,84.3076923076923
370,Amritsar,2023-10,Punjab,105.16666666666667
371,Amritsar,2023-11,Punjab,211.23333333333332
372,Amritsar,2023-12,Punjab,164.83870967741936
373,Amritsar,2024-01,Punjab,147.38709677419354
374,Amritsar,2024-02,Punjab,113.81481481481481
375,Amritsar,2024-03,Punjab,95.32142857142857
376,Amritsar,2024-04,Punjab,86.66666666666667
377,Amritsar,2024-05,Punjab,135.89655172413794
378,Amritsar,2024-06,Punjab,135.33333333333334
379,Amritsar,2024-07,Punjab,105.82758620689656
380,Amritsar,2024-08,Punjab,78.24137931034483
381,Amritsar,2024-09,Punjab,78.27586206896552
382,Amritsar,2024-10,Punjab,132.7741935483871
383,Amritsar,2024-11,Punjab,240.46666666666667
384,Amritsar,2024-12,Punjab,122.82758620689656
385,Amritsar,2025-01,Punjab,123.67857142857143
386,Amritsar,2025-02,Punjab,87.55555555555556
387,Amritsar,2025-03,Punjab,76.36666666666666
388,Amritsar,2025-04,Punjab,101.47826086956522
389,Anantapur,2022-08,Andhra Pradesh,56.5
390,Anantapur,2022-09,Andhra Pradesh,61.88461538461539
391,Anantapur,2022-10,Andhra Pradesh,81.64516129032258
392,Anantapur,2022-11,Andhra Pradesh,77.62962962962963
393,Anantapur,2022-12,Andhra Pradesh,59.43333333333333
394,Anantapur,2023-01,Andhra Pradesh,75.32142857142857
395,Anantapur,2023-02,Andhra Pradesh,127.70370370370371
396,Anantapur,2023-03,Andhra Pradesh,59.0
397,Anantapur,2023-04,Andhra Pradesh,51.857142857142854
398,Anantapur,2023-05,Andhra Pradesh,50.5
399,Anantapur,2023-06,Andhra Pradesh,62.5
400,Anantapur,2023-07,Andhra Pradesh,43.17857142857143
401,Anantapur,2023-08,Andhra Pradesh,61.37931034482759
402,Anantapur,2023-09,Andhra Pradesh,51.578947368421055
403,Anantapur,2023-10,Andhra Pradesh,85.45454545454545
404,Anantapur,2023-11,Andhra Pradesh,57.28
405,Anantapur,2023-12,Andhra Pradesh,71.96428571428571
406,Anantapur,2024-01,Andhra Pradesh,76.92857142857143
407,Anantapur,2024-02,Andhra Pradesh,69.71428571428571
408,Anantapur,2024-03,Andhra Pradesh,86.27272727272727
409,Anantapur,2024-04,Andhra Pradesh,82.47368421052632
410,Anantapur,2024-05,Andhra Pradesh,73.91666666666667
411,Anantapur,2024-06,Andhra Pradesh,66.5
412,Anantapur,2024-07,Andhra Pradesh,70.29166666666667
413,Anantapur,2024-08,Andhra Pradesh,62.130434782608695
414,Anantapur,2024-09,Andhra Pradesh,55.64705882352941
415,Anantapur,2024-10,Andhra Pradesh,59.19047619047619
416,Anantapur,2024-11,Andhra Pradesh,73.88461538461539
417,Anantapur,2024-12,Andhra Pradesh,49.23076923076923
418,Anantapur,2025-01,Andhra Pradesh,59.2
419,Anantapur,2025-02,Andhra Pradesh,65.24
420,Anantapur,2025-03,Andhra Pradesh,60.724137931034484
421,Anantapur,2025-04,Andhra Pradesh,68.48
422,Angul,2023-10,Odisha,187.8
423,Angul,2023-11,Odisha,238.89655172413794
424,Angul,2023-12,Odisha,246.32142857142858
425,Angul,2024-01,Odisha,295.9310344827586
426,Angul,2024-02,Odisha,204.67857142857142
427,Angul,2024-03,Odisha,171.56666666666666
428,Angul,2024-04,Odisha,173.42857142857142
429,Angul,2024-05,Odisha,118.03333333333333
430,Angul,2024-06,Odisha,86.0
431,Angul,2024-07,Odisha,59.73913043478261
432,Angul,2024-08,Odisha,70.15384615384616
433,Angul,2024-09,Odisha,79.3076923076923
434,Angul,2024-10,Odisha,100.48275862068965
435,Angul,2024-11,Odisha,196.89285714285714
436,Angul,2024-12,Odisha,207.46666666666667
437,Angul,2025-01,Odisha,211.92857142857142
438,Angul,2025-02,Odisha,157.0
439,Angul,2025-03,Odisha,178.1
440,Angul,2025-04,Odisha,109.72413793103448
441,Ankleshwar,2022-04,Gujarat,118.5
442,Ankleshwar,2022-05,Gujarat,109.90322580645162
443,Ankleshwar,2022-06,Gujarat,75.62962962962963
444,Ankleshwar,2022-07,Gujarat,70.6086956521739
445,Ankleshwar,2022-08,Gujarat,70.11111111111111
446,Ankleshwar,2022-09,Gujarat,93.05
447,Ankleshwar,2022-10,Gujarat,132.6153846153846
448,Ankleshwar,2022-11,Gujarat,206.31034482758622
449,Ankleshwar,2022-12,Gujarat,209.72413793103448
450,Ankleshwar,2023-01,Gujarat,119.375
451,Ankleshwar,2023-02,Gujarat,177.95652173913044
452,Ankleshwar,2023-03,Gujarat,116.13793103448276
453,Ankleshwar,2023-04,Gujarat,97.83333333333333
454,Ankleshwar,2023-05,Gujarat,70.03333333333333
455,Ankleshwar,2023-06,Gujarat,100.03846153846153
456,Ankleshwar,2023-07,Gujarat,115.5925925925926
457,Ankleshwar,2023-08,Gujarat,82.1304347826087
458,Ankleshwar,2023-09,Gujarat,71.8076923076923
459,Ankleshwar,2023-10,Gujarat,153.74074074074073
460,Ankleshwar,2023-11,Gujarat,182.53571428571428
461,Ankleshwar,2023-12,Gujarat,147.74193548387098
462,Ankleshwar,2024-01,Gujarat,129.3
463,Ankleshwar,2024-02,Gujarat,107.17857142857143
464,Ankleshwar,2024-03,Gujarat,88.46428571428571
465,Ankleshwar,2024-04,Gujarat,74.85185185185185
466,Ankleshwar,2024-05,Gujarat,77.6086956521739
467,Ankleshwar,2024-06,Gujarat,61.107142857142854
468,Ankleshwar,2024-07,Gujarat,59.88461538461539
469,Ankleshwar,2024-08,Gujarat,47.172413793103445
470,Ankleshwar,2024-09,Gujarat,62.285714285714285
471,Ankleshwar,2024-10,Gujarat,95.0
472,Ankleshwar,2024-11,Gujarat,144.3846153846154
473,Ankleshwar,2024-12,Gujarat,141.7
474,Ankleshwar,2025-01,Gujarat,111.96428571428571
475,Ankleshwar,2025-02,Gujarat,118.48
476,Ankleshwar,2025-03,Gujarat,102.25
477,Ankleshwar,2025-04,Gujarat,87.75
478,Araria,2022-04,Bihar,117.73684210526316
479,Araria,2022-05,Bihar,139.0
480,Araria,2022-06,Bihar,91.94444444444444
481,Araria,2022-07,Bihar,62.69565217391305
482,Araria,2022-08,Bihar,84.3157894736842
483,Araria,2022-09,Bihar,89.94444444444444
484,Araria,2022-10,Bihar,160.53571428571428
485,Araria,2022-11,Bihar,249.76923076923077
486,Araria,2022-12,Bihar,313.6
487,Araria,2023-01,Bihar,306.82758620689657
488,Araria,2023-02,Bihar,271.10714285714283
489,Araria,2023-03,Bihar,241.93548387096774
490,Araria,2023-04,Bihar,179.4
491,Araria,2023-05,Bihar,116.0952380952381
492,Araria,2023-06,Bihar,84.25
493,Araria,2023-07,Bihar,60.642857142857146
494,Araria,2023-08,Bihar,66.37037037037037
495,Araria,2023-09,Bihar,70.33333333333333
496,Araria,2023-10,Bihar,117.34782608695652
497,Araria,2023-11,Bihar,183.72413793103448
498,Araria,2023-12,Bihar,284.0
499,Araria,2024-01,Bihar,282.5925925925926
500,Araria,2024-02,Bihar,272.51851851851853
501,Araria,2024-03,Bihar,123.8
502,Araria,2024-04,Bihar,124.58333333333333
503,Araria,2024-05,Bihar,94.0
504,Araria,2024-06,Bihar,60.0
505,Araria,2024-07,Bihar,87.42857142857143
506,Araria,2024-08,Bihar,93.70588235294117
507,Araria,2024-09,Bihar,121.27272727272727
508,Araria,2024-10,Bihar,105.24
509,Araria,2024-11,Bihar,210.62962962962962
510,Araria,2024-12,Bihar,185.69230769230768
511,Araria,2025-01,Bihar,196.875
512,Araria,2025-02,Bihar,151.85185185185185
513,Araria,2025-03,Bihar,100.96428571428571
514,Araria,2025-04,Bihar,101.43478260869566
515,Ariyalur,2022-12,Tamil Nadu,81.45454545454545
516,Ariyalur,2023-01,Tamil Nadu,84.53571428571429
517,Ariyalur,2023-02,Tamil Nadu,86.64285714285714
518,Ariyalur,2023-03,Tamil Nadu,73.18518518518519
519,Ariyalur,2023-04,Tamil Nadu,54.758620689655174
520,Ariyalur,2023-05,Tamil Nadu,50.08695652173913
521,Ariyalur,2023-06,Tamil Nadu,47.46153846153846
522,Ariyalur,2023-07,Tamil Nadu,34.11538461538461
523,Ariyalur,2023-08,Tamil Nadu,82.2
524,Ariyalur,2023-09,Tamil Nadu,31.92
525,Ariyalur,2023-10,Tamil Nadu,45.785714285714285
526,Ariyalur,2023-11,Tamil Nadu,36.724137931034484
527,Ariyalur,2023-12,Tamil Nadu,44.5
528,Ariyalur,2024-01,Tamil Nadu,49.75
529,Ariyalur,2024-02,Tamil Nadu,50.629629629629626
530,Ariyalur,2024-03,Tamil Nadu,66.69565217391305
531,Ariyalur,2024-04,Tamil Nadu,79.0
532,Ariyalur,2024-05,Tamil Nadu,37.03703703703704
533,Ariyalur,2024-06,Tamil Nadu,35.32142857142857
534,Ariyalur,2024-07,Tamil Nadu,40.0
535,Ariyalur,2024-08,Tamil Nadu,27.821428571428573
536,Ariyalur,2024-09,Tamil Nadu,34.32142857142857
537,Ariyalur,2024-10,Tamil Nadu,39.5
538,Ariyalur,2024-11,Tamil Nadu,47.416666666666664
539,Ariyalur,2024-12,Tamil Nadu,54.07142857142857
540,Ariyalur,2025-01,Tamil Nadu,64.94736842105263
541,Ariyalur,2025-02,Tamil Nadu,61.72222222222222
542,Ariyalur,2025-03,Tamil Nadu,65.73913043478261
543,Ariyalur,2025-04,Tamil Nadu,47.5
544,Arrah,2022-04,Bihar,212.96296296296296
545,Arrah,2022-05,Bihar,125.77777777777777
546,Arrah,2022-06,Bihar,121.28571428571429
547,Arrah,2022-07,Bihar,117.85
548,Arrah,2022-08,Bihar,63.48
549,Arrah,2022-09,Bihar,73.73913043478261
550,Arrah,2022-10,Bihar,129.82142857142858
551,Arrah,2022-11,Bihar,231.93103448275863
552,Arrah,2022-12,Bihar,337.625
553,Arrah,2023-01,Bihar,312.2083333333333
554,Arrah,2023-02,Bihar,233.26923076923077
555,Arrah,2023-03,Bihar,183.55172413793105
556,Arrah,2023-04,Bihar,156.17857142857142
557,Arrah,2023-05,Bihar,139.65384615384616
558,Arrah,2023-06,Bihar,139.17391304347825
559,Arrah,2023-07,Bihar,116.23076923076923
560,Arrah,2023-08,Bihar,101.85185185185185
561,Arrah,2023-09,Bihar,77.95652173913044
562,Arrah,2023-10,Bihar,126.5
563,Arrah,2023-11,Bihar,290.8
564,Arrah,2023-12,Bihar,288.52
565,Arrah,2024-01,Bihar,309.6296296296296
566,Arrah,2024-02,Bihar,138.04
567,Arrah,2024-03,Bihar,96.04
568,Arrah,2024-04,Bihar,103.95238095238095
569,Arrah,2024-05,Bihar,92.54166666666667
570,Arrah,2024-06,Bihar,73.04761904761905
571,Arrah,2024-07,Bihar,62.9375
572,Arrah,2024-08,Bihar,64.5
573,Arrah,2024-09,Bihar,68.0
574,Arrah,2024-10,Bihar,94.11764705882354
575,Arrah,2024-11,Bihar,97.8
576,Arrah,2024-12,Bihar,136.875
577,Arrah,2025-01,Bihar,178.6551724137931
578,Arrah,2025-02,Bihar,112.57692307692308
579,Arrah,2025-03,Bihar,114.32
580,Arrah,2025-04,Bihar,95.76470588235294
581,Asansol,2022-04,West Bengal,151.6551724137931
582,Asansol,2022-05,West Bengal,89.0
583,Asansol,2022-06,West Bengal,80.6
584,Asansol,2022-07,West Bengal,81.73684210526316
585,Asansol,2022-08,West Bengal,82.06666666666666
586,Asansol,2022-09,West Bengal,91.56666666666666
587,Asansol,2022-10,West Bengal,109.48387096774194
588,Asansol,2022-11,West Bengal,229.3
589,Asansol,2022-12,West Bengal,298.0
590,Asansol,2023-01,West Bengal,274.96774193548384
591,Asansol,2023-02,West Bengal,193.75
592,Asansol,2023-03,West Bengal,152.68
593,Asansol,2023-04,West Bengal,142.24
594,Asansol,2023-05,West Bengal,114.46153846153847
595,Asansol,2023-06,West Bengal,84.11111111111111
596,Asansol,2023-07,West Bengal,46.625
597,Asansol,2023-08,West Bengal,67.16
598,Asansol,2023-09,West Bengal,55.0
599,Asansol,2023-10,West Bengal,104.74193548387096
600,Asansol,2023-11,West Bengal,174.64285714285714
601,Asansol,2023-12,West Bengal,138.26666666666668
602,Asansol,2024-01,West Bengal,223.7741935483871
603,Asansol,2024-02,West Bengal,175.0344827586207
604,Asansol,2024-03,West Bengal,139.83870967741936
605,Asansol,2024-04,West Bengal,201.4
606,Asansol,2024-05,West Bengal,160.16129032258064
607,Asansol,2024-06,West Bengal,117.66666666666667
608,Asansol,2024-07,West Bengal,62.12903225806452
609,Asansol,2024-08,West Bengal,70.87096774193549
610,Asansol,2024-09,West Bengal,77.33333333333333
